anios	trabajo	estado	contacto	mes	dia	cambios	problemas	cantidad
37	teacher	married	cellular	may	fri	323	2	5099.1
32	administrator	divorced	cellular	aug	tue	105	1	5228.1
36	technician	married	telephone	jun	wed	702	2	5228.1
46	administrator	divorced	cellular	jul	thu	642	1	5228.1
36	management	single	cellular	jul	mon	310	5	5228.1
46	entrepreneur	married	cellular	nov	thu	23	1	5195.8
31	teacher	married	telephone	may	mon	48	2	5191
33	technician	single	cellular	jul	fri	141	2	5228.1
35	management	married	telephone	jun	fri	89	3	5228.1
35	administrator	single	telephone	may	tue	339	4	5099.1
39	technician	married	cellular	aug	mon	57	1	5228.1
59	services	married	cellular	apr	tue	542	3	5099.1
36	technician	single	cellular	aug	tue	486	2	5228.1
20	student	single	cellular	jul	mon	100	4	5228.1
56	administrator	married	cellular	aug	tue	125	2	5228.1
46	administrator	married	cellular	apr	thu	513	1	5099.1
36	management	married	cellular	may	mon	110	4	5099.1
41	teacher	married	telephone	jun	wed	81	1	5228.1
31	services	married	telephone	may	wed	636	6	5191
33	technician	married	cellular	aug	fri	335	3	5228.1
38	teacher	married	telephone	may	wed	388	1	5191
34	technician	divorced	cellular	aug	fri	168	1	5228.1
27	services	single	telephone	jun	tue	323	2	5228.1
29	technician	married	telephone	may	fri	210	1	5191
36	administrator	married	cellular	apr	mon	506	2	5099.1
55	entrepreneur	married	cellular	jul	thu	58	2	5228.1
35	administrator	married	cellular	nov	wed	682	1	5195.8
46	administrator	married	cellular	apr	thu	278	1	5099.1
50	technician	married	cellular	aug	tue	107	2	5228.1
58	teacher	married	telephone	may	thu	101	1	5191
36	services	single	cellular	may	fri	293	3	5099.1
39	technician	single	cellular	may	fri	119	1	5099.1
47	teacher	married	telephone	may	tue	217	2	5191
26	administrator	married	cellular	jul	tue	260	1	5228.1
31	teacher	married	telephone	may	mon	48	2	5191
39	services	married	cellular	jul	wed	100	5	5228.1
47	teacher	married	telephone	may	tue	66	2	5191
57	retired	married	cellular	jun	mon	292	1	5076.2
37	management	married	cellular	apr	mon	198	1	5099.1
31	administrator	single	cellular	aug	fri	961	2	5228.1
30	administrator	married	cellular	may	fri	449	4	5099.1
25	management	married	cellular	may	thu	200	1	5099.1
47	management	married	telephone	jun	thu	216	1	5228.1
35	technician	single	cellular	jul	thu	105	5	5228.1
38	unemployed	married	telephone	jul	tue	156	1	5228.1
30	administrator	married	cellular	aug	mon	180	1	5228.1
29	entrepreneur	divorced	telephone	may	thu	596	1	5191
36	teacher	married	telephone	jul	thu	414	1	5228.1
32	unemployed	married	cellular	aug	thu	85	8	5228.1
51	teacher	married	telephone	may	mon	172	2	5191
30	technician	single	cellular	nov	tue	835	1	5195.8
44	administrator	married	telephone	may	wed	202	1	5191
40	administrator	married	telephone	may	fri	488	1	5191
38	administrator	married	cellular	jul	tue	92	30	5228.1
46	entrepreneur	married	telephone	jun	mon	245	1	5228.1
53	retired	married	telephone	apr	wed	44	1	5099.1
44	administrator	single	cellular	may	fri	211	4	5008.7
50	entrepreneur	married	cellular	jul	tue	244	3	5228.1
60	retired	married	cellular	oct	wed	170	2	4963.6
39	teacher	married	cellular	may	tue	300	3	5099.1
29	teacher	married	cellular	may	fri	128	3	5099.1
33	teacher	married	telephone	jun	fri	135	1	5228.1
49	entrepreneur	married	cellular	may	tue	242	2	5099.1
24	student	single	cellular	may	tue	153	2	5008.7
29	administrator	single	cellular	jun	mon	97	4	5076.2
33	teacher	married	cellular	may	thu	263	1	5099.1
47	management	married	cellular	nov	wed	86	2	5195.8
30	teacher	single	cellular	nov	mon	94	1	5017.5
41	teacher	divorced	cellular	apr	thu	316	2	5099.1
30	administrator	single	cellular	aug	mon	356	1	5228.1
43	administrator	divorced	telephone	jul	mon	109	6	5228.1
34	management	married	cellular	mar	tue	57	4	5008.7
39	entrepreneur	married	telephone	jun	fri	43	8	5228.1
44	administrator	single	cellular	jul	mon	145	5	5228.1
37	teacher	married	cellular	may	wed	372	1	5099.1
34	services	married	cellular	jul	mon	80	1	5228.1
19	student	single	cellular	mar	tue	136	1	5099.1
25	administrator	single	cellular	may	mon	16	4	5099.1
33	teacher	married	cellular	may	fri	296	5	5099.1
39	technician	married	cellular	jul	mon	139	1	5228.1
39	administrator	married	cellular	nov	wed	117	2	5195.8
44	unknown	single	telephone	may	fri	226	2	5191
56	management	married	cellular	dec	wed	124	1	5023.5
29	administrator	single	telephone	jun	tue	569	2	5228.1
32	administrator	married	cellular	dec	wed	479	2	5023.5
43	management	married	telephone	may	mon	213	3	5191
49	management	married	telephone	jul	mon	182	12	5228.1
50	teacher	married	cellular	may	tue	392	1	5099.1
52	management	married	cellular	nov	tue	486	1	5195.8
48	technician	married	cellular	nov	tue	82	1	5195.8
35	teacher	married	telephone	may	mon	131	1	5191
31	administrator	married	cellular	aug	mon	155	1	5228.1
30	administrator	single	cellular	nov	thu	278	1	5195.8
44	services	married	cellular	may	mon	283	1	5099.1
39	services	married	telephone	jun	thu	227	1	5228.1
36	management	married	cellular	nov	wed	356	2	5195.8
35	unknown	married	telephone	jun	mon	612	2	5228.1
18	student	single	telephone	may	wed	110	1	5008.7
51	independent	married	cellular	may	thu	43	2	5099.1
36	teacher	married	cellular	jul	mon	179	1	5228.1
39	services	married	cellular	nov	thu	161	7	5195.8
48	services	married	telephone	jun	thu	136	2	5228.1
59	administrator	divorced	cellular	may	wed	193	1	5008.7
28	services	divorced	telephone	may	wed	225	2	5191
41	technician	married	cellular	aug	mon	89	1	5228.1
54	teacher	divorced	telephone	jun	fri	124	2	5228.1
43	administrator	married	cellular	jul	thu	51	1	5228.1
34	services	single	cellular	nov	tue	202	2	5195.8
29	teacher	married	telephone	may	wed	357	2	5191
42	services	married	telephone	jun	tue	68	2	5228.1
29	technician	single	telephone	nov	mon	360	1	4963.6
36	management	married	telephone	may	tue	133	1	5191
49	retired	married	telephone	jun	fri	217	4	5228.1
39	services	single	telephone	may	thu	302	2	5191
32	administrator	married	cellular	may	mon	110	1	5099.1
27	administrator	single	cellular	may	fri	81	1	5099.1
34	services	married	cellular	nov	tue	78	1	5195.8
38	technician	married	cellular	aug	fri	155	2	5228.1
27	technician	married	telephone	jul	thu	185	1	5228.1
45	unemployed	married	cellular	aug	wed	68	4	5228.1
32	teacher	single	cellular	nov	thu	75	2	5195.8
46	teacher	married	cellular	jul	fri	111	1	5228.1
39	technician	married	cellular	nov	fri	749	2	5195.8
42	teacher	single	cellular	jul	mon	55	5	5228.1
43	housemaid	married	cellular	jul	wed	97	1	5228.1
34	teacher	married	telephone	may	mon	99	3	5191
29	administrator	single	cellular	nov	thu	205	3	5195.8
30	administrator	single	cellular	jul	tue	68	2	5228.1
55	retired	married	cellular	aug	tue	37	5	5228.1
32	administrator	single	cellular	apr	thu	358	2	5008.7
30	management	married	cellular	aug	tue	19	12	5228.1
37	administrator	single	cellular	nov	wed	250	1	5195.8
34	administrator	married	cellular	may	fri	267	2	5099.1
25	administrator	married	telephone	may	tue	275	4	5191
38	teacher	divorced	cellular	jul	tue	85	3	5228.1
48	services	married	telephone	may	tue	162	1	5191
63	retired	married	telephone	sep	wed	134	3	5017.5
41	teacher	married	telephone	may	tue	592	1	5191
27	technician	single	cellular	apr	wed	56	7	5099.1
37	technician	single	telephone	jun	thu	635	3	5228.1
69	technician	married	cellular	oct	thu	676	1	5017.5
33	teacher	single	cellular	apr	mon	242	3	5099.1
30	administrator	single	cellular	aug	thu	117	5	5228.1
28	teacher	married	telephone	may	mon	228	1	5191
55	management	married	cellular	nov	wed	99	1	5017.5
31	technician	married	telephone	may	mon	95	1	5191
44	technician	married	cellular	apr	wed	56	1	5099.1
27	teacher	single	telephone	may	wed	179	2	5191
37	technician	married	telephone	may	fri	136	1	5191
33	technician	married	cellular	aug	tue	409	1	5228.1
27	technician	single	cellular	may	wed	102	2	5099.1
45	technician	married	cellular	aug	fri	243	1	5228.1
25	administrator	single	telephone	nov	tue	5	1	5195.8
60	independent	married	telephone	jun	fri	162	1	5228.1
37	administrator	married	cellular	jun	fri	135	1	4991.6
44	services	married	cellular	jul	wed	86	1	5228.1
53	technician	married	cellular	jul	thu	144	1	5228.1
37	teacher	single	telephone	may	tue	213	2	5191
39	unemployed	married	telephone	may	fri	241	1	5191
37	teacher	married	telephone	may	thu	91	1	5191
45	entrepreneur	divorced	telephone	may	fri	462	4	5099.1
39	services	divorced	telephone	may	tue	90	1	5191
46	independent	married	cellular	nov	mon	581	3	5195.8
40	technician	married	cellular	aug	wed	192	1	5228.1
53	teacher	married	cellular	aug	fri	523	1	5228.1
39	teacher	married	telephone	jun	mon	213	1	5228.1
36	teacher	married	cellular	jun	mon	86	1	5076.2
34	management	married	telephone	may	mon	402	2	5191
39	teacher	married	cellular	jun	tue	250	1	5076.2
26	teacher	single	cellular	may	wed	94	3	5099.1
38	technician	divorced	telephone	jun	thu	252	2	5228.1
43	administrator	divorced	cellular	aug	tue	111	2	5228.1
39	administrator	single	cellular	nov	fri	79	4	5195.8
37	services	single	cellular	may	fri	462	1	5099.1
37	technician	single	telephone	may	mon	98	2	5191
47	teacher	single	telephone	jun	wed	190	1	5228.1
32	teacher	married	telephone	may	wed	421	2	5191
27	independent	single	telephone	jun	fri	244	2	5228.1
71	retired	married	cellular	oct	mon	185	2	4963.6
34	teacher	single	cellular	apr	mon	36	2	5099.1
33	administrator	single	cellular	jul	thu	143	4	5228.1
30	administrator	single	cellular	aug	wed	134	1	5228.1
41	teacher	married	telephone	may	fri	512	2	5191
56	teacher	married	cellular	apr	wed	332	2	5099.1
36	administrator	married	telephone	jun	fri	14	9	5228.1
30	administrator	single	cellular	jul	mon	151	2	5228.1
58	administrator	married	cellular	jul	fri	90	7	5228.1
34	administrator	single	cellular	aug	fri	191	3	5228.1
57	teacher	married	cellular	jul	tue	137	4	5228.1
42	services	married	cellular	may	mon	312	2	5099.1
41	technician	married	cellular	jun	tue	160	2	5076.2
43	technician	married	telephone	may	tue	181	1	5191
49	housemaid	married	telephone	jul	thu	645	2	5228.1
42	administrator	married	telephone	may	tue	267	2	5191
51	management	divorced	cellular	nov	thu	486	2	5195.8
46	entrepreneur	married	cellular	may	tue	366	1	5099.1
36	technician	married	telephone	jun	thu	38	1	5228.1
41	teacher	married	cellular	may	thu	87	1	5099.1
40	technician	single	cellular	aug	wed	142	1	5228.1
31	administrator	single	cellular	sep	fri	123	3	5017.5
32	entrepreneur	single	cellular	nov	thu	459	1	5195.8
26	teacher	married	cellular	may	wed	45	2	5099.1
34	administrator	unknown	cellular	may	mon	257	1	5099.1
38	administrator	single	cellular	mar	mon	69	1	5099.1
43	housemaid	divorced	cellular	jul	thu	53	1	5228.1
37	services	married	cellular	apr	fri	317	1	5099.1
48	administrator	married	telephone	may	tue	159	1	5191
31	technician	single	cellular	aug	thu	170	3	5228.1
29	unemployed	single	telephone	may	wed	211	2	5191
40	administrator	single	telephone	jun	thu	136	2	5228.1
37	teacher	married	telephone	may	thu	377	4	5191
31	administrator	single	cellular	jun	tue	282	2	5076.2
53	unemployed	married	cellular	nov	wed	248	2	5195.8
30	student	single	cellular	jul	tue	332	2	5076.2
48	technician	married	telephone	jun	thu	189	1	5228.1
30	teacher	single	cellular	nov	wed	225	1	5195.8
33	teacher	single	cellular	nov	mon	214	1	5195.8
29	independent	single	cellular	sep	wed	95	2	4963.6
51	entrepreneur	married	cellular	nov	wed	87	2	5195.8
26	services	single	cellular	jul	wed	294	2	5228.1
34	teacher	married	telephone	jun	fri	381	3	5228.1
50	management	married	cellular	nov	thu	146	1	5195.8
39	services	married	cellular	jul	mon	51	2	5228.1
48	housemaid	married	cellular	jul	tue	72	3	5228.1
53	administrator	divorced	telephone	jun	fri	80	5	5228.1
38	administrator	single	telephone	jun	fri	188	7	5228.1
43	administrator	married	cellular	jul	mon	304	3	5228.1
43	technician	single	telephone	jul	wed	87	5	5228.1
38	teacher	single	telephone	jun	wed	936	1	5228.1
46	services	divorced	cellular	apr	mon	81	2	5099.1
45	services	married	telephone	aug	thu	64	18	5228.1
29	administrator	single	cellular	oct	mon	87	2	5017.5
41	administrator	married	cellular	jul	mon	1360	3	5228.1
44	teacher	married	telephone	jun	mon	331	6	5228.1
40	teacher	married	telephone	jun	tue	2456	2	5228.1
41	teacher	divorced	telephone	may	wed	343	1	5191
31	services	married	telephone	jun	mon	277	1	5076.2
51	management	married	cellular	aug	thu	644	2	5228.1
36	administrator	married	telephone	may	wed	856	2	5191
54	services	married	cellular	apr	fri	408	1	5099.1
53	management	divorced	telephone	jun	mon	306	4	5228.1
31	technician	married	cellular	aug	fri	238	3	5228.1
39	services	single	cellular	may	wed	305	1	5099.1
37	technician	married	cellular	aug	fri	17	7	5228.1
57	administrator	married	cellular	nov	fri	127	3	5195.8
40	administrator	married	telephone	jun	fri	590	4	5228.1
38	teacher	single	telephone	jun	fri	13	5	5228.1
36	administrator	married	cellular	jul	fri	135	2	5228.1
30	services	single	cellular	may	fri	102	3	5099.1
33	teacher	married	cellular	apr	thu	225	1	5099.1
45	administrator	divorced	cellular	nov	fri	69	9	5195.8
42	administrator	married	cellular	jul	mon	24	12	5228.1
57	management	married	cellular	jul	tue	632	1	5228.1
51	management	married	cellular	jul	wed	65	1	5228.1
49	technician	married	cellular	aug	wed	552	2	5228.1
35	teacher	married	cellular	may	wed	378	2	5099.1
30	administrator	single	telephone	may	tue	178	2	5191
52	services	married	telephone	may	wed	91	3	5191
32	administrator	divorced	cellular	jul	wed	89	3	5228.1
31	administrator	single	cellular	nov	tue	166	2	5017.5
42	teacher	single	telephone	may	tue	195	5	5191
31	management	single	cellular	nov	thu	48	1	5195.8
51	teacher	married	telephone	jun	fri	183	1	5228.1
31	administrator	married	telephone	may	mon	157	5	5191
24	student	single	cellular	jul	fri	304	1	5228.1
35	independent	married	cellular	jun	thu	269	1	5076.2
37	administrator	married	cellular	aug	wed	225	2	5076.2
36	independent	single	cellular	oct	fri	480	1	5017.5
30	teacher	single	telephone	jun	wed	100	1	5228.1
27	student	single	cellular	apr	thu	458	1	5099.1
54	administrator	married	cellular	jul	thu	9	5	5228.1
31	technician	married	cellular	nov	tue	90	1	5195.8
35	administrator	married	cellular	jul	wed	788	1	5228.1
52	independent	single	telephone	jun	fri	73	1	5228.1
25	student	single	telephone	jun	wed	433	2	5228.1
37	entrepreneur	single	telephone	may	mon	744	2	5191
31	administrator	divorced	telephone	jul	fri	692	1	5228.1
45	teacher	married	telephone	may	wed	246	2	5191
30	administrator	married	cellular	apr	thu	132	1	5099.1
31	administrator	married	cellular	aug	thu	155	2	5228.1
31	technician	single	cellular	nov	wed	456	2	5195.8
54	unemployed	divorced	cellular	oct	mon	54	1	5017.5
23	services	single	cellular	may	thu	64	1	5099.1
29	administrator	single	cellular	aug	tue	140	1	5228.1
25	technician	single	cellular	may	fri	14	4	5099.1
36	administrator	married	cellular	jul	mon	230	2	5228.1
37	teacher	single	cellular	apr	fri	360	1	5099.1
52	administrator	married	cellular	nov	thu	278	2	5195.8
31	services	divorced	cellular	may	thu	236	1	5099.1
52	technician	married	telephone	nov	tue	285	2	5195.8
52	administrator	married	telephone	may	wed	99	5	5191
37	technician	single	cellular	jul	mon	500	1	5228.1
56	technician	married	cellular	nov	tue	81	2	5195.8
78	retired	married	telephone	apr	tue	137	2	5099.1
46	teacher	married	cellular	nov	mon	119	1	5195.8
47	teacher	divorced	cellular	jul	tue	199	1	5228.1
34	services	married	telephone	may	mon	962	1	5191
39	teacher	divorced	cellular	may	wed	95	1	5099.1
43	management	married	telephone	jul	thu	203	1	5228.1
35	administrator	married	telephone	may	fri	290	3	5191
34	technician	married	telephone	may	wed	222	1	5191
30	teacher	single	telephone	may	mon	386	2	5191
43	administrator	married	cellular	jul	tue	327	5	5228.1
28	teacher	single	cellular	jul	wed	1290	4	5228.1
28	administrator	married	cellular	sep	mon	589	3	5017.5
33	administrator	single	cellular	may	thu	589	2	5099.1
34	technician	married	cellular	jul	fri	431	1	5228.1
48	teacher	married	cellular	jul	mon	54	3	5228.1
54	technician	married	telephone	jun	fri	399	1	5228.1
31	teacher	single	cellular	nov	thu	559	2	5195.8
48	administrator	married	cellular	aug	mon	40	4	5228.1
59	retired	married	telephone	may	wed	571	1	5191
50	administrator	married	cellular	apr	fri	121	1	5099.1
37	technician	married	cellular	apr	fri	372	1	5099.1
32	entrepreneur	married	cellular	nov	tue	432	2	5195.8
39	services	married	telephone	may	tue	793	2	5191
61	retired	married	cellular	nov	wed	234	1	5017.5
42	administrator	single	cellular	jul	tue	125	4	5228.1
23	services	single	cellular	jul	mon	104	1	5228.1
28	independent	single	telephone	may	wed	314	5	5191
34	administrator	single	cellular	aug	mon	299	3	5228.1
54	services	married	telephone	may	tue	192	1	5191
36	teacher	married	cellular	jul	wed	339	4	5228.1
27	administrator	single	cellular	jul	tue	338	2	5228.1
44	teacher	single	telephone	may	fri	665	2	5191
37	management	married	cellular	oct	thu	339	3	4963.6
41	services	single	telephone	jun	mon	295	3	5228.1
34	administrator	married	cellular	may	mon	528	1	5099.1
42	technician	divorced	cellular	aug	mon	72	2	5228.1
34	technician	married	cellular	nov	thu	183	2	5195.8
29	administrator	married	telephone	may	mon	27	10	5099.1
40	technician	married	cellular	aug	fri	419	1	5228.1
62	retired	married	cellular	aug	thu	154	2	5076.2
60	services	married	telephone	aug	wed	767	7	5228.1
38	management	married	cellular	aug	wed	171	3	5228.1
27	administrator	single	cellular	jul	tue	483	2	5228.1
25	management	single	telephone	sep	tue	5	1	4963.6
59	entrepreneur	married	telephone	jun	tue	242	2	5228.1
32	administrator	single	telephone	may	wed	76	1	5099.1
31	administrator	single	cellular	aug	tue	116	6	5228.1
